any;secció censal;concepte;estat;valor
2024;Hospitalet de Llobregat, l' DC02 SC004;població jove sense estudis postobligatoris (%);;33,3
2024;Hospitalet de Llobregat, l' DC02 SC004;població estrangera de països de renda baixa o mitjana (%);;31,8
2024;Hospitalet de Llobregat, l' DC02 SC004;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC005;població amb estudis baixos (%);;14,9
2024;Hospitalet de Llobregat, l' DC02 SC005;població jove sense estudis postobligatoris (%);;21,0
2024;Hospitalet de Llobregat, l' DC02 SC005;població estrangera de països de renda baixa o mitjana (%);;26,6
2024;Hospitalet de Llobregat, l' DC02 SC005;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC007;població amb estudis baixos (%);;18,4
2024;Hospitalet de Llobregat, l' DC02 SC007;població jove sense estudis postobligatoris (%);;31,1
2024;Hospitalet de Llobregat, l' DC02 SC007;població estrangera de països de renda baixa o mitjana (%);;30,8
2024;Hospitalet de Llobregat, l' DC02 SC007;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC008;població amb estudis baixos (%);;18,1
2024;Hospitalet de Llobregat, l' DC02 SC008;població jove sense estudis postobligatoris (%);;20,8
2024;Hospitalet de Llobregat, l' DC02 SC008;població estrangera de països de renda baixa o mitjana (%);;20,9
2024;Hospitalet de Llobregat, l' DC02 SC008;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC009;població amb estudis baixos (%);;13,9
2024;Hospitalet de Llobregat, l' DC02 SC009;població jove sense estudis postobligatoris (%);;22,5
2024;Hospitalet de Llobregat, l' DC02 SC009;població estrangera de països de renda baixa o mitjana (%);;31,1
2024;Hospitalet de Llobregat, l' DC02 SC009;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC010;població amb estudis baixos (%);;17,5
2024;Hospitalet de Llobregat, l' DC02 SC010;població jove sense estudis postobligatoris (%);;25,9
2024;Hospitalet de Llobregat, l' DC02 SC010;població estrangera de països de renda baixa o mitjana (%);;20,9
2024;Hospitalet de Llobregat, l' DC02 SC010;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC011;població amb estudis baixos (%);;18,8
2024;Hospitalet de Llobregat, l' DC02 SC011;població jove sense estudis postobligatoris (%);;34,9
2024;Hospitalet de Llobregat, l' DC02 SC011;població estrangera de països de renda baixa o mitjana (%);;40,1
2024;Hospitalet de Llobregat, l' DC02 SC011;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC012;població amb estudis baixos (%);;20,0
2024;Hospitalet de Llobregat, l' DC02 SC012;població jove sense estudis postobligatoris (%);;38,8
2024;Hospitalet de Llobregat, l' DC02 SC012;població estrangera de països de renda baixa o mitjana (%);;36,4
2024;Hospitalet de Llobregat, l' DC02 SC012;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC013;població amb estudis baixos (%);;22,1
2024;Hospitalet de Llobregat, l' DC02 SC013;població jove sense estudis postobligatoris (%);;32,0
2024;Hospitalet de Llobregat, l' DC02 SC013;població estrangera de països de renda baixa o mitjana (%);;36,4
2024;Hospitalet de Llobregat, l' DC02 SC013;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC014;població amb estudis baixos (%);;18,5
2024;Hospitalet de Llobregat, l' DC02 SC014;població jove sense estudis postobligatoris (%);;31,9
2024;Hospitalet de Llobregat, l' DC02 SC014;població estrangera de països de renda baixa o mitjana (%);;31,5
2024;Hospitalet de Llobregat, l' DC02 SC014;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC016;població amb estudis baixos (%);;21,8
2024;Hospitalet de Llobregat, l' DC02 SC016;població jove sense estudis postobligatoris (%);;32,5
2024;Hospitalet de Llobregat, l' DC02 SC016;població estrangera de països de renda baixa o mitjana (%);;27,3
2024;Hospitalet de Llobregat, l' DC02 SC016;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC017;població amb estudis baixos (%);;17,3
2024;Hospitalet de Llobregat, l' DC02 SC017;població jove sense estudis postobligatoris (%);;43,8
2024;Hospitalet de Llobregat, l' DC02 SC017;població estrangera de països de renda baixa o mitjana (%);;36,9
2024;Hospitalet de Llobregat, l' DC02 SC017;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC020;població amb estudis baixos (%);;16,4
2024;Hospitalet de Llobregat, l' DC02 SC020;població jove sense estudis postobligatoris (%);;34,2
2024;Hospitalet de Llobregat, l' DC02 SC020;població estrangera de països de renda baixa o mitjana (%);;34,6
2024;Hospitalet de Llobregat, l' DC02 SC020;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC021;població amb estudis baixos (%);;18,9
2024;Hospitalet de Llobregat, l' DC02 SC021;població jove sense estudis postobligatoris (%);;37,1
2024;Hospitalet de Llobregat, l' DC02 SC021;població estrangera de països de renda baixa o mitjana (%);;33,8
2024;Hospitalet de Llobregat, l' DC02 SC021;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC023;població amb estudis baixos (%);;21,1
2024;Hospitalet de Llobregat, l' DC02 SC023;població jove sense estudis postobligatoris (%);;39,5
2024;Hospitalet de Llobregat, l' DC02 SC023;població estrangera de països de renda baixa o mitjana (%);;33,3
2024;Hospitalet de Llobregat, l' DC02 SC023;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC024;població amb estudis baixos (%);;17,1
2024;Hospitalet de Llobregat, l' DC02 SC024;població jove sense estudis postobligatoris (%);;35,9
2024;Hospitalet de Llobregat, l' DC02 SC024;població estrangera de països de renda baixa o mitjana (%);;29,9
2024;Hospitalet de Llobregat, l' DC02 SC024;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC026;població amb estudis baixos (%);;18,1
2024;Hospitalet de Llobregat, l' DC02 SC026;població jove sense estudis postobligatoris (%);;35,6
2024;Hospitalet de Llobregat, l' DC02 SC026;població estrangera de països de renda baixa o mitjana (%);;30,8
2024;Hospitalet de Llobregat, l' DC02 SC026;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC028;població amb estudis baixos (%);;21,1
2024;Hospitalet de Llobregat, l' DC02 SC028;població jove sense estudis postobligatoris (%);;46,6
2024;Hospitalet de Llobregat, l' DC02 SC028;població estrangera de països de renda baixa o mitjana (%);;37,7
2024;Hospitalet de Llobregat, l' DC02 SC028;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC029;població amb estudis baixos (%);;18,4
2024;Hospitalet de Llobregat, l' DC02 SC029;població jove sense estudis postobligatoris (%);;36,4
2024;Hospitalet de Llobregat, l' DC02 SC029;població estrangera de països de renda baixa o mitjana (%);;38,7
2024;Hospitalet de Llobregat, l' DC02 SC029;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC031;població amb estudis baixos (%);;19,4
2024;Hospitalet de Llobregat, l' DC02 SC031;població jove sense estudis postobligatoris (%);;40,7
2024;Hospitalet de Llobregat, l' DC02 SC031;població estrangera de països de renda baixa o mitjana (%);;36,0
2024;Hospitalet de Llobregat, l' DC02 SC031;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC032;població amb estudis baixos (%);;22,8
2024;Hospitalet de Llobregat, l' DC02 SC032;població jove sense estudis postobligatoris (%);;36,0
2024;Hospitalet de Llobregat, l' DC02 SC032;població estrangera de països de renda baixa o mitjana (%);;35,1
2024;Hospitalet de Llobregat, l' DC02 SC032;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC033;població amb estudis baixos (%);;18,8
2024;Hospitalet de Llobregat, l' DC02 SC033;població jove sense estudis postobligatoris (%);;36,1
2024;Hospitalet de Llobregat, l' DC02 SC033;població estrangera de països de renda baixa o mitjana (%);;38,3
2024;Hospitalet de Llobregat, l' DC02 SC033;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC034;població amb estudis baixos (%);;19,6
2024;Hospitalet de Llobregat, l' DC02 SC034;població jove sense estudis postobligatoris (%);;30,4
2024;Hospitalet de Llobregat, l' DC02 SC034;població estrangera de països de renda baixa o mitjana (%);;35,1
2024;Hospitalet de Llobregat, l' DC02 SC034;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC036;població amb estudis baixos (%);;19,4
2024;Hospitalet de Llobregat, l' DC02 SC036;població jove sense estudis postobligatoris (%);;38,5
2024;Hospitalet de Llobregat, l' DC02 SC036;població estrangera de països de renda baixa o mitjana (%);;31,8
2024;Hospitalet de Llobregat, l' DC02 SC036;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC037;població amb estudis baixos (%);;19,5
2024;Hospitalet de Llobregat, l' DC02 SC037;població jove sense estudis postobligatoris (%);;39,1
2024;Hospitalet de Llobregat, l' DC02 SC037;població estrangera de països de renda baixa o mitjana (%);;35,2
2024;Hospitalet de Llobregat, l' DC02 SC037;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC038;població amb estudis baixos (%);;18,6
2024;Hospitalet de Llobregat, l' DC02 SC038;població jove sense estudis postobligatoris (%);;35,6
2024;Hospitalet de Llobregat, l' DC02 SC038;població estrangera de països de renda baixa o mitjana (%);;32,9
2024;Hospitalet de Llobregat, l' DC02 SC038;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC039;població amb estudis baixos (%);;16,8
2024;Hospitalet de Llobregat, l' DC02 SC039;població jove sense estudis postobligatoris (%);;34,4
2024;Hospitalet de Llobregat, l' DC02 SC039;població estrangera de països de renda baixa o mitjana (%);;33,3
2024;Hospitalet de Llobregat, l' DC02 SC039;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC040;població amb estudis baixos (%);;19,1
2024;Hospitalet de Llobregat, l' DC02 SC040;població jove sense estudis postobligatoris (%);;39,1
2024;Hospitalet de Llobregat, l' DC02 SC040;població estrangera de països de renda baixa o mitjana (%);;39,8
2024;Hospitalet de Llobregat, l' DC02 SC040;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC042;població amb estudis baixos (%);;20,6
2024;Hospitalet de Llobregat, l' DC02 SC042;població jove sense estudis postobligatoris (%);;39,2
2024;Hospitalet de Llobregat, l' DC02 SC042;població estrangera de països de renda baixa o mitjana (%);;35,7
2024;Hospitalet de Llobregat, l' DC02 SC042;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC043;població amb estudis baixos (%);;17,0
2024;Hospitalet de Llobregat, l' DC02 SC043;població jove sense estudis postobligatoris (%);;33,5
2024;Hospitalet de Llobregat, l' DC02 SC043;població estrangera de països de renda baixa o mitjana (%);;30,7
2024;Hospitalet de Llobregat, l' DC02 SC043;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC045;població amb estudis baixos (%);;19,3
2024;Hospitalet de Llobregat, l' DC02 SC045;població jove sense estudis postobligatoris (%);;34,4
2024;Hospitalet de Llobregat, l' DC02 SC045;població estrangera de països de renda baixa o mitjana (%);;36,1
2024;Hospitalet de Llobregat, l' DC02 SC045;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC046;població amb estudis baixos (%);;21,7
2024;Hospitalet de Llobregat, l' DC02 SC046;població jove sense estudis postobligatoris (%);;39,6
2024;Hospitalet de Llobregat, l' DC02 SC046;població estrangera de països de renda baixa o mitjana (%);;38,6
2024;Hospitalet de Llobregat, l' DC02 SC046;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC047;població amb estudis baixos (%);;18,8
2024;Hospitalet de Llobregat, l' DC02 SC047;població jove sense estudis postobligatoris (%);;39,8
2024;Hospitalet de Llobregat, l' DC02 SC047;població estrangera de països de renda baixa o mitjana (%);;35,1
2024;Hospitalet de Llobregat, l' DC02 SC047;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC048;població amb estudis baixos (%);;20,5
2024;Hospitalet de Llobregat, l' DC02 SC048;població jove sense estudis postobligatoris (%);;35,3
2024;Hospitalet de Llobregat, l' DC02 SC048;població estrangera de països de renda baixa o mitjana (%);;34,0
2024;Hospitalet de Llobregat, l' DC02 SC048;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC02 SC049;població amb estudis baixos (%);;20,0
2024;Hospitalet de Llobregat, l' DC02 SC049;població jove sense estudis postobligatoris (%);;33,2
2024;Hospitalet de Llobregat, l' DC02 SC049;població estrangera de països de renda baixa o mitjana (%);;29,2
2024;Hospitalet de Llobregat, l' DC02 SC049;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC001;població amb estudis baixos (%);;20,9
2024;Hospitalet de Llobregat, l' DC03 SC001;població jove sense estudis postobligatoris (%);;25,3
2024;Hospitalet de Llobregat, l' DC03 SC001;població estrangera de països de renda baixa o mitjana (%);;14,7
2024;Hospitalet de Llobregat, l' DC03 SC001;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC002;població amb estudis baixos (%);;18,9
2024;Hospitalet de Llobregat, l' DC03 SC002;població jove sense estudis postobligatoris (%);;31,2
2024;Hospitalet de Llobregat, l' DC03 SC002;població estrangera de països de renda baixa o mitjana (%);;22,6
2024;Hospitalet de Llobregat, l' DC03 SC002;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC003;població amb estudis baixos (%);;20,8
2024;Hospitalet de Llobregat, l' DC03 SC003;població jove sense estudis postobligatoris (%);;28,8
2024;Hospitalet de Llobregat, l' DC03 SC003;població estrangera de països de renda baixa o mitjana (%);;22,0
2024;Hospitalet de Llobregat, l' DC03 SC003;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC004;població amb estudis baixos (%);;11,6
2024;Hospitalet de Llobregat, l' DC03 SC004;població jove sense estudis postobligatoris (%);;25,4
2024;Hospitalet de Llobregat, l' DC03 SC004;població estrangera de països de renda baixa o mitjana (%);;18,2
2024;Hospitalet de Llobregat, l' DC03 SC004;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC005;població amb estudis baixos (%);;13,7
2024;Hospitalet de Llobregat, l' DC03 SC005;població jove sense estudis postobligatoris (%);;24,2
2024;Hospitalet de Llobregat, l' DC03 SC005;població estrangera de països de renda baixa o mitjana (%);;16,5
2024;Hospitalet de Llobregat, l' DC03 SC005;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC006;població amb estudis baixos (%);;17,1
2024;Hospitalet de Llobregat, l' DC03 SC006;població jove sense estudis postobligatoris (%);;30,1
2024;Hospitalet de Llobregat, l' DC03 SC006;població estrangera de països de renda baixa o mitjana (%);;24,6
2024;Hospitalet de Llobregat, l' DC03 SC006;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC007;població amb estudis baixos (%);;14,5
2024;Hospitalet de Llobregat, l' DC03 SC007;població jove sense estudis postobligatoris (%);;18,6
2024;Hospitalet de Llobregat, l' DC03 SC007;població estrangera de països de renda baixa o mitjana (%);;11,2
2024;Hospitalet de Llobregat, l' DC03 SC007;renda mitjana per persona (€);;9999999
2024;Hospitalet de Llobregat, l' DC03 SC008;població amb estudis baixos (%);;15,0
2024;Hospitalet de Llobregat, l' DC03 SC008;població jove sense estudis postobligatoris (%);;21,8
2024;Hospitalet de Llobregat, l' DC03 SC008;població estrangera de països de renda baixa o mitjana (%);;16,0
