any,secció censal,concepte,estat,valor
2024,Sant Cugat del Vallès DC04 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC04 SC002,població amb estudis baixos,p,75.7
2024,Sant Cugat del Vallès DC04 SC002,població jove sense estudis postobligatoris,p,83.3
2024,Sant Cugat del Vallès DC04 SC002,població estrangera de països de renda baixa o mitjana,p,86.0
2024,Sant Cugat del Vallès DC04 SC002,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC04 SC003,població amb estudis baixos,p,77.0
2024,Sant Cugat del Vallès DC04 SC003,població jove sense estudis postobligatoris,p,82.7
2024,Sant Cugat del Vallès DC04 SC003,població estrangera de països de renda baixa o mitjana,p,84.4
2024,Sant Cugat del Vallès DC04 SC003,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC001,població amb estudis baixos,p,71.5
2024,Sant Cugat del Vallès DC05 SC001,població jove sense estudis postobligatoris,p,73.4
2024,Sant Cugat del Vallès DC05 SC001,població estrangera de països de renda baixa o mitjana,p,81.9
2024,Sant Cugat del Vallès DC05 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC002,població amb estudis baixos,p,70.0
2024,Sant Cugat del Vallès DC05 SC002,població jove sense estudis postobligatoris,p,76.8
2024,Sant Cugat del Vallès DC05 SC002,població estrangera de països de renda baixa o mitjana,p,84.3
2024,Sant Cugat del Vallès DC05 SC002,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC003,població amb estudis baixos,p,74.0
2024,Sant Cugat del Vallès DC05 SC003,població jove sense estudis postobligatoris,p,81.5
2024,Sant Cugat del Vallès DC05 SC003,població estrangera de països de renda baixa o mitjana,p,85.2
2024,Sant Cugat del Vallès DC05 SC003,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC004,població amb estudis baixos,p,68.2
2024,Sant Cugat del Vallès DC05 SC004,població jove sense estudis postobligatoris,p,72.5
2024,Sant Cugat del Vallès DC05 SC004,població estrangera de països de renda baixa o mitjana,p,83.0
2024,Sant Cugat del Vallès DC05 SC004,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC005,població amb estudis baixos,p,75.1
2024,Sant Cugat del Vallès DC05 SC005,població jove sense estudis postobligatoris,p,79.2
2024,Sant Cugat del Vallès DC05 SC005,població estrangera de països de renda baixa o mitjana,p,81.8
2024,Sant Cugat del Vallès DC05 SC005,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC006,població amb estudis baixos,p,67.0
2024,Sant Cugat del Vallès DC05 SC006,població jove sense estudis postobligatoris,p,75.5
2024,Sant Cugat del Vallès DC05 SC006,població estrangera de països de renda baixa o mitjana,p,90.8
2024,Sant Cugat del Vallès DC05 SC006,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC007,població amb estudis baixos,p,65.4
2024,Sant Cugat del Vallès DC05 SC007,població jove sense estudis postobligatoris,p,74.4
2024,Sant Cugat del Vallès DC05 SC007,població estrangera de països de renda baixa o mitjana,p,85.1
2024,Sant Cugat del Vallès DC05 SC007,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC05 SC008,població amb estudis baixos,p,79.6
2024,Sant Cugat del Vallès DC05 SC008,població jove sense estudis postobligatoris,p,78.2
2024,Sant Cugat del Vallès DC05 SC008,població estrangera de països de renda baixa o mitjana,p,82.8
2024,Sant Cugat del Vallès DC05 SC008,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC06 SC001,població amb estudis baixos,p,87.0
2024,Sant Cugat del Vallès DC06 SC001,població jove sense estudis postobligatoris,p,101.2
2024,Sant Cugat del Vallès DC06 SC001,població estrangera de països de renda baixa o mitjana,p,91.0
2024,Sant Cugat del Vallès DC06 SC001,renda mitjana per persona,..,null
2024,Sant Cugat Sesgarrigues DC01 SC001,població amb estudis baixos,p,98.7
2024,Sant Cugat Sesgarrigues DC01 SC001,població jove sense estudis postobligatoris,p,100.0
2024,Sant Cugat Sesgarrigues DC01 SC001,població estrangera de països de renda baixa o mitjana,p,91.4
2024,Sant Cugat Sesgarrigues DC01 SC001,renda mitjana per persona,..,null
2024,Sant Esteve de la Sarga DC01 SC001,població amb estudis baixos,p,126.3
2024,Sant Esteve de la Sarga DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Sant Esteve de la Sarga DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Sant Esteve de la Sarga DC01 SC001,renda mitjana per persona,..,null
2024,Sant Esteve de Palautordera DC01 SC001,població amb estudis baixos,p,80.6
2024,Sant Esteve de Palautordera DC01 SC001,població jove sense estudis postobligatoris,p,84.1
2024,Sant Esteve de Palautordera DC01 SC001,població estrangera de països de renda baixa o mitjana,p,81.8
2024,Sant Esteve de Palautordera DC01 SC001,renda mitjana per persona,..,null
2024,Sant Esteve de Palautordera DC01 SC002,població amb estudis baixos,p,78.7
2024,Sant Esteve de Palautordera DC01 SC002,població jove sense estudis postobligatoris,p,82.1
2024,Sant Esteve de Palautordera DC01 SC002,població estrangera de països de renda baixa o mitjana,p,83.3
2024,Sant Esteve de Palautordera DC01 SC002,renda mitjana per persona,..,null
2024,Sant Esteve Sesrovires DC01 SC001,població amb estudis baixos,p,94.4
2024,Sant Esteve Sesrovires DC01 SC001,població jove sense estudis postobligatoris,p,95.9
2024,Sant Esteve Sesrovires DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.2
2024,Sant Esteve Sesrovires DC01 SC001,renda mitjana per persona,..,null
2024,Sant Esteve Sesrovires DC01 SC002,població amb estudis baixos,p,89.6
2024,Sant Esteve Sesrovires DC01 SC002,població jove sense estudis postobligatoris,p,84.0
2024,Sant Esteve Sesrovires DC01 SC002,població estrangera de països de renda baixa o mitjana,p,80.3
2024,Sant Esteve Sesrovires DC01 SC002,renda mitjana per persona,..,null
2024,Sant Esteve Sesrovires DC01 SC003,població amb estudis baixos,p,93.7
2024,Sant Esteve Sesrovires DC01 SC003,població jove sense estudis postobligatoris,p,90.1
2024,Sant Esteve Sesrovires DC01 SC003,població estrangera de països de renda baixa o mitjana,p,83.3
2024,Sant Esteve Sesrovires DC01 SC003,renda mitjana per persona,..,null
2024,Sant Esteve Sesrovires DC01 SC004,població amb estudis baixos,p,99.4
2024,Sant Esteve Sesrovires DC01 SC004,població jove sense estudis postobligatoris,p,86.4
2024,Sant Esteve Sesrovires DC01 SC004,població estrangera de països de renda baixa o mitjana,p,80.9
2024,Sant Esteve Sesrovires DC01 SC004,renda mitjana per persona,..,null
2024,Sant Esteve Sesrovires DC01 SC005,població amb estudis baixos,p,98.5
2024,Sant Esteve Sesrovires DC01 SC005,població jove sense estudis postobligatoris,p,98.3
2024,Sant Esteve Sesrovires DC01 SC005,població estrangera de països de renda baixa o mitjana,p,86.2
2024,Sant Esteve Sesrovires DC01 SC005,renda mitjana per persona,..,null
2024,Sant Feliu de Buixalleu DC01 SC001,població amb estudis baixos,p,96.5
2024,Sant Feliu de Buixalleu DC01 SC001,població jove sense estudis postobligatoris,p,97.3
2024,Sant Feliu de Buixalleu DC01 SC001,població estrangera de països de renda baixa o mitjana,p,79.7
2024,Sant Feliu de Buixalleu DC01 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Codines DC01 SC001,població amb estudis baixos,p,88.6
2024,Sant Feliu de Codines DC01 SC001,població jove sense estudis postobligatoris,p,99.1
2024,Sant Feliu de Codines DC01 SC001,població estrangera de països de renda baixa o mitjana,p,91.6
2024,Sant Feliu de Codines DC01 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Codines DC01 SC002,població amb estudis baixos,p,87.0
2024,Sant Feliu de Codines DC01 SC002,població jove sense estudis postobligatoris,p,107.3
2024,Sant Feliu de Codines DC01 SC002,població estrangera de països de renda baixa o mitjana,p,88.2
2024,Sant Feliu de Codines DC01 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Codines DC02 SC001,població amb estudis baixos,p,92.1
2024,Sant Feliu de Codines DC02 SC001,població jove sense estudis postobligatoris,p,99.0
2024,Sant Feliu de Codines DC02 SC001,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Sant Feliu de Codines DC02 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Codines DC02 SC002,població amb estudis baixos,p,101.0
2024,Sant Feliu de Codines DC02 SC002,població jove sense estudis postobligatoris,p,104.6
2024,Sant Feliu de Codines DC02 SC002,població estrangera de països de renda baixa o mitjana,p,99.2
2024,Sant Feliu de Codines DC02 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC01 SC001,població amb estudis baixos,p,98.9
2024,Sant Feliu de Guíxols DC01 SC001,població jove sense estudis postobligatoris,p,111.8
2024,Sant Feliu de Guíxols DC01 SC001,població estrangera de països de renda baixa o mitjana,p,112.6
2024,Sant Feliu de Guíxols DC01 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC01 SC002,població amb estudis baixos,p,99.4
2024,Sant Feliu de Guíxols DC01 SC002,població jove sense estudis postobligatoris,p,103.1
2024,Sant Feliu de Guíxols DC01 SC002,població estrangera de països de renda baixa o mitjana,p,93.6
2024,Sant Feliu de Guíxols DC01 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC02 SC001,població amb estudis baixos,p,98.5
2024,Sant Feliu de Guíxols DC02 SC001,població jove sense estudis postobligatoris,p,115.6
2024,Sant Feliu de Guíxols DC02 SC001,població estrangera de països de renda baixa o mitjana,p,109.8
2024,Sant Feliu de Guíxols DC02 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC02 SC002,població amb estudis baixos,p,120.2
2024,Sant Feliu de Guíxols DC02 SC002,població jove sense estudis postobligatoris,p,113.0
2024,Sant Feliu de Guíxols DC02 SC002,població estrangera de països de renda baixa o mitjana,p,100.9
2024,Sant Feliu de Guíxols DC02 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC02 SC003,població amb estudis baixos,p,115.0
2024,Sant Feliu de Guíxols DC02 SC003,població jove sense estudis postobligatoris,p,123.9
2024,Sant Feliu de Guíxols DC02 SC003,població estrangera de països de renda baixa o mitjana,p,97.6
2024,Sant Feliu de Guíxols DC02 SC003,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC02 SC004,població amb estudis baixos,p,106.8
2024,Sant Feliu de Guíxols DC02 SC004,població jove sense estudis postobligatoris,p,120.0
2024,Sant Feliu de Guíxols DC02 SC004,població estrangera de països de renda baixa o mitjana,p,94.1
2024,Sant Feliu de Guíxols DC02 SC004,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC02 SC005,població amb estudis baixos,p,125.8
2024,Sant Feliu de Guíxols DC02 SC005,població jove sense estudis postobligatoris,p,132.4
2024,Sant Feliu de Guíxols DC02 SC005,població estrangera de països de renda baixa o mitjana,p,107.5
2024,Sant Feliu de Guíxols DC02 SC005,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC03 SC001,població amb estudis baixos,p,108.0
2024,Sant Feliu de Guíxols DC03 SC001,població jove sense estudis postobligatoris,p,120.1
2024,Sant Feliu de Guíxols DC03 SC001,població estrangera de països de renda baixa o mitjana,p,109.1
2024,Sant Feliu de Guíxols DC03 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC03 SC002,població amb estudis baixos,p,115.0
2024,Sant Feliu de Guíxols DC03 SC002,població jove sense estudis postobligatoris,p,114.9
2024,Sant Feliu de Guíxols DC03 SC002,població estrangera de països de renda baixa o mitjana,p,100.0
2024,Sant Feliu de Guíxols DC03 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC03 SC003,població amb estudis baixos,p,147.0
2024,Sant Feliu de Guíxols DC03 SC003,població jove sense estudis postobligatoris,p,133.2
2024,Sant Feliu de Guíxols DC03 SC003,població estrangera de països de renda baixa o mitjana,p,124.4
2024,Sant Feliu de Guíxols DC03 SC003,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC04 SC001,població amb estudis baixos,p,111.0
2024,Sant Feliu de Guíxols DC04 SC001,població jove sense estudis postobligatoris,p,109.1
2024,Sant Feliu de Guíxols DC04 SC001,població estrangera de països de renda baixa o mitjana,p,114.6
2024,Sant Feliu de Guíxols DC04 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Guíxols DC04 SC002,població amb estudis baixos,p,90.4
2024,Sant Feliu de Guíxols DC04 SC002,població jove sense estudis postobligatoris,p,96.4
2024,Sant Feliu de Guíxols DC04 SC002,població estrangera de països de renda baixa o mitjana,p,114.3
2024,Sant Feliu de Guíxols DC04 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC001,població amb estudis baixos,p,90.2
2024,Sant Feliu de Llobregat DC01 SC001,població jove sense estudis postobligatoris,p,91.4
2024,Sant Feliu de Llobregat DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.4
2024,Sant Feliu de Llobregat DC01 SC001,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC002,població amb estudis baixos,p,90.3
2024,Sant Feliu de Llobregat DC01 SC002,població jove sense estudis postobligatoris,p,85.3
2024,Sant Feliu de Llobregat DC01 SC002,població estrangera de països de renda baixa o mitjana,p,88.1
2024,Sant Feliu de Llobregat DC01 SC002,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC003,població amb estudis baixos,p,90.1
2024,Sant Feliu de Llobregat DC01 SC003,població jove sense estudis postobligatoris,p,89.7
2024,Sant Feliu de Llobregat DC01 SC003,població estrangera de països de renda baixa o mitjana,p,90.5
2024,Sant Feliu de Llobregat DC01 SC003,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC004,població amb estudis baixos,p,92.8
2024,Sant Feliu de Llobregat DC01 SC004,població jove sense estudis postobligatoris,p,81.5
2024,Sant Feliu de Llobregat DC01 SC004,població estrangera de països de renda baixa o mitjana,p,83.2
2024,Sant Feliu de Llobregat DC01 SC004,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC005,població amb estudis baixos,p,96.6
2024,Sant Feliu de Llobregat DC01 SC005,població jove sense estudis postobligatoris,p,86.6
2024,Sant Feliu de Llobregat DC01 SC005,població estrangera de països de renda baixa o mitjana,p,93.4
2024,Sant Feliu de Llobregat DC01 SC005,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC006,població amb estudis baixos,p,85.3
2024,Sant Feliu de Llobregat DC01 SC006,població jove sense estudis postobligatoris,p,98.1
2024,Sant Feliu de Llobregat DC01 SC006,població estrangera de països de renda baixa o mitjana,p,94.3
2024,Sant Feliu de Llobregat DC01 SC006,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC007,població amb estudis baixos,p,85.8
2024,Sant Feliu de Llobregat DC01 SC007,població jove sense estudis postobligatoris,p,87.4
2024,Sant Feliu de Llobregat DC01 SC007,població estrangera de països de renda baixa o mitjana,p,87.0
2024,Sant Feliu de Llobregat DC01 SC007,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC01 SC008,població amb estudis baixos,p,72.3
2024,Sant Feliu de Llobregat DC01 SC008,població jove sense estudis postobligatoris,p,78.5
2024,Sant Feliu de Llobregat DC01 SC008,població estrangera de països de renda baixa o mitjana,p,79.6
2024,Sant Feliu de Llobregat DC01 SC008,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC02 SC003,població amb estudis baixos,p,108.4
2024,Sant Feliu de Llobregat DC02 SC003,població jove sense estudis postobligatoris,p,103.1
2024,Sant Feliu de Llobregat DC02 SC003,població estrangera de països de renda baixa o mitjana,p,105.2
2024,Sant Feliu de Llobregat DC02 SC003,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC02 SC004,població amb estudis baixos,p,113.6
2024,Sant Feliu de Llobregat DC02 SC004,població jove sense estudis postobligatoris,p,95.5
2024,Sant Feliu de Llobregat DC02 SC004,població estrangera de països de renda baixa o mitjana,p,89.1
2024,Sant Feliu de Llobregat DC02 SC004,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC02 SC006,població amb estudis baixos,p,106.5
2024,Sant Feliu de Llobregat DC02 SC006,població jove sense estudis postobligatoris,p,87.7
2024,Sant Feliu de Llobregat DC02 SC006,població estrangera de països de renda baixa o mitjana,p,82.7
2024,Sant Feliu de Llobregat DC02 SC006,renda mitjana per persona,..,null
2024,Sant Feliu de Llobregat DC02 SC007,població amb estudis baixos,p,94.2
